pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0102-85292011000100010,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,03e8ef3a2324dd88ac6ea4aa3d43a03e4f2c41aed4619ff57cf78a0c85264842,data/processed/fulltext_gold/article_texts_gold.csv,,"O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante",2011,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292013000200006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,a47bce03c6a7dfe9d2af5bd407e115830cd33c54a63fe0c0a7b63b475c32c714,data/processed/fulltext_gold/article_texts_gold.csv,,Sovereignty and regional integration in Latin America: a political conundrum?,2013,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Sovereignty and regional integration in Latin America: a political conundrum?"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292013000200009,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,4ad04d3da731e0c08c84079b614e39f7c4e8b67c82dbabf8c1c92baf41e8861a,data/processed/fulltext_gold/article_texts_gold.csv,,BRICS: an explanation in critical geography,2013,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""BRICS: an explanation in critical geography"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292014000100008,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,c378e758139763062d418433df14a3cf0ac563039165994442346da2337d6ed1,data/processed/fulltext_gold/article_texts_gold.csv,,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,No Error,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,explicit,"O artigo ""A institucionalização de blocos de integração: uma proposta de critérios de medição"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292015000300851,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,b87a40c02c5a29b71f1567fc5281f56aa6032cf41790d481ba0f9bca410fe93f,data/processed/fulltext_gold/article_texts_gold.csv,,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,2015,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Benjamin Cohen on global political order: when Keynes meets realism - and beyond"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292016000100313,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,data/processed/fulltext_gold/article_texts_gold.csv,,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,No Error,International Relations,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""Domestic coalitions in the FTAA negotiations: the Brazilian case"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-85292017000300569,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,e69736432a9a71bd2c1539a17616a953c50b813c8bfafcf0f93a672e52802360,data/processed/fulltext_gold/article_texts_gold.csv,,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,No Error,International Relations,FALSE,Describe,,,,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-85292019000300663,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,0faeb143b877f59a8917ff89253ec4f8f1f81bcd46cd527ebf0e71af0b3d4c57,data/processed/fulltext_gold/article_texts_gold.csv,,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III",2019,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292021000100121,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,data/processed/fulltext_gold/article_texts_gold.csv,,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,No Error,International Relations,FALSE,Explain,single_country,,United States,no_survey_data,not_original,TRUE,Other,documentary and descriptive data analysis,,FALSE,"[{""variable_name"":""US foreign-policy posture and external regional changes"",""variable_description"":""US aid, SOUTHCOM posture, big-power strategies, left governments and China/Russia involvement.""}]","[{""variable_name"":""South American policy trajectory"",""variable_description"":""Neglect, militarization or continued US action toward South America.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,mixed,explicit,"O artigo ""Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0102-85292021000100199,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,0328cf8592ee6e20011430d37ddffdb24f7da5b0855e707196685fa89111b639,data/processed/fulltext_gold/article_texts_gold.csv,,"Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano",2021,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-85292023000100200,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,221d4a270ac5ce37abc3f3c7f9b5408cda5a64d9172b776ce17b36b8c5c99ffb,data/processed/fulltext_gold/article_texts_gold.csv,,"Hegemonia, criação de consenso e colonização pedagógica: Novas formas de ingerência externa?",2023,Contexto Internacional,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Hegemonia, criação de consenso e colonização pedagógica: Novas formas de ingerência externa?"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0103-33522011000200005,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3b54ff2ead68bbc4fa3258cbc17b536376e02787ef086eb6f2a074d7226fa39b,data/processed/fulltext_gold/article_texts_gold.csv,,Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004,2011,Revista Brasileira de Ciência Política,No Error,Brazilian Politics,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0103-33522012000300002,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,aef1ed097fd59559dceab5c4e861af66c2142bffd026f28800fefc1b5f07a318,data/processed/fulltext_gold/article_texts_gold.csv,,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0103-33522014000100007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,6a644dad33a71de351a42573be9e21a3b8f0a28365089ea4836db1eaa8441cac,data/processed/fulltext_gold/article_texts_gold.csv,,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0103-33522014000300315,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3615a20582a50c6f0db4abb1da050cf24a8fecf8ace0f8564c0dba1895c33941,data/processed/fulltext_gold/article_texts_gold.csv,,Crime e Congresso Nacional: uma an&#225;lise da pol&#237;tica criminal aprovada de 1989 a 2006,2014,Revista Brasileira de Ciência Política,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Crime e Congresso Nacional: uma an&#225;lise da pol&#237;tica criminal aprovada de 1989 a 2006"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0103-33522015000300121,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,d520b72c74e48da953550758a9a13d93eaca900ecd76126bab0441abd168855e,data/processed/fulltext_gold/article_texts_gold.csv,,Análise de classes,2015,Revista Brasileira de Ciência Política,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Análise de classes"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0103-33522016000100121,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3289e6538931fd48a35436479d1b7fdfcbda2fd0c6ce4e5cc847dbc2b9ff255d,data/processed/fulltext_gold/article_texts_gold.csv,,Pesquisa e produção de conhecimento sobre a América Latina na ciência política brasileira,2016,Revista Brasileira de Ciência Política,No Error,Methodology and Formal Theory,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Pesquisa e produção de conhecimento sobre a América Latina na ciência política brasileira"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0103-33522017000300191,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,06f8ca9b2cf2cc1ae29b9dede1082e60be7059fd6394f7e4a1e43cf30471c356,data/processed/fulltext_gold/article_texts_gold.csv,,Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215,2017,Revista Brasileira de Ciência Política,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0103-33522019000300077,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,4582d7f98f0d8a3fe879a10da817f5f5fde73206cf1deb9acd05a52937c08f53,data/processed/fulltext_gold/article_texts_gold.csv,,"Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,",2019,Revista Brasileira de Ciência Política,No Error,Comparative Politics,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Migrant nationality, gender, race and education"",""variable_description"":""Individual characteristics of Latin American immigrants in Brazilian administrative data.""}]","[{""variable_name"":""Labor-market insertion"",""variable_description"":""Salary and type of occupation of immigrants in Brazil.""}]","[{""iv_var_name"":""Migrant nationality, gender, race and education"",""dv_var_name"":""Labor-market insertion"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0103-33522020000100083,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,23933ef3e044dd386ced070f7fc9eed48dbb302be1f1e58d127a75ec450672e2,data/processed/fulltext_gold/article_texts_gold.csv,,"A diferenciação ideológica na política externa partidária eleitoral: PSDB, PT e MDB (1994-2018)",2020,Revista Brasileira de Ciência Política,No Error,International Relations,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O artigo ""A diferenciação ideológica na política externa partidária eleitoral: PSDB, PT e MDB (1994-2018)"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0103-33522020000200135,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,7aee6dd4162f661701d26720df833e43648d4ce1186b3d4bc678d372b5f808cd,data/processed/fulltext_gold/article_texts_gold.csv,,O Jovem Feminismo em Madri: um debate sobre a questão (inter)geracional,2020,Revista Brasileira de Ciência Política,No Error,Comparative Politics,FALSE,Describe,single_country,single_region,Spain,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,18,"Em total se realizaram 18 entrevistas semiestruturadas, com mulheres com idades entre 17 e 52 anos no momento da pesquisa, selecionadas no modelo bola de neve.",,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""O Jovem Feminismo em Madri: um debate sobre a questão (inter)geracional"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0103-33522024000100214,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,4aea5b4688725fb16b14f943f0b5e74bca70369cc628e0bab6142cffa999d087,data/processed/fulltext_gold/article_texts_gold.csv,,Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021),2024,Revista Brasileira de Ciência Política,No Error,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021)"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0103-33522025000100208,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,92057b331c022180a6b8073198798aa2313257c357a4fbc6d31ddce04bcab8be,data/processed/fulltext_gold/article_texts_gold.csv,,"Lei Aldir Blanc: o impacto da pandemia na mudança institucional,",2025,Revista Brasileira de Ciência Política,No Error,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,Other,legislative content analysis of institutional change,,FALSE,"[{""variable_name"":""Covid-19 crisis and legislative mobilization"",""variable_description"":""Pandemic crisis and political action around the Aldir Blanc laws.""}]","[{""variable_name"":""Institutional change in cultural policy"",""variable_description"":""Creation and permanence of the Aldir Blanc cultural-policy framework.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""Lei Aldir Blanc: o impacto da pandemia na mudança institucional,"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782005000100007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,d8b017033685244c9444f93c42aa72a144edb6d3c7cd36a7890c96e250bb6689,data/processed/fulltext_gold/article_texts_gold.csv,,Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil,2005,Revista de Sociologia e Política,No Error,Brazilian Politics,FALSE,Explain,single_country,multiple_region,Brazil,no_survey_data,not_original,TRUE,Other,focused comparative historical case study,,FALSE,"[{""variable_name"":""Political conflict among parties"",""variable_description"":""Fragmentation and polarization in state-level party conflict.""}]","[{""variable_name"":""Budget institutions"",""variable_description"":""Democratization or persistence of autocratic state budget processes.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,TRUE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782008000100018,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9f1a00728c8f658a94be93b2f4a8ffd0f234285e5e3638931e8de5a224ae095a,data/processed/fulltext_gold/article_texts_gold.csv,,"Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina",2008,Revista de Sociologia e Política,No Error,Public Policy/Administration,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-44782008000200015,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,89ff719d1190dfb20c6364df4958c270d395e21c2f8a2e39ff9069035baf211f,data/processed/fulltext_gold/article_texts_gold.csv,,Política e classes sociais,2008,Revista de Sociologia e Política,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Política e classes sociais"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0104-44782009000200015,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,0d2d0e4891b374659d6209d782db4a63466194e503a345656f688c712e7c0930,data/processed/fulltext_gold/article_texts_gold.csv,,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,2009,Revista de Sociologia e Política,No Error,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0104-44782012000200006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,256f8894d93dda2e76c292d4c09db365d007ee7e383f16e5fe29e6074f457db6,data/processed/fulltext_gold/article_texts_gold.csv,,Las guerras olvidadas del Perú: formación del Estado e imaginario nacional,2012,Revista de Sociologia e Política,No Error,Comparative Politics,FALSE,Explain,single_country,,Peru,no_survey_data,not_original,TRUE,Other,historical case analysis,,FALSE,"[{""variable_name"":""Nineteenth-century wars"",""variable_description"":""Military conflicts and mobilization after independence.""}]","[{""variable_name"":""State formation and national imaginary"",""variable_description"":""Formation of the Peruvian state and national imagination.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""Las guerras olvidadas del Perú: formación del Estado e imaginario nacional"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782012000300006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1ea508e73eac6769646eb5ca9a75a93013f90c8955f3978fa0f20719e3f5196a,data/processed/fulltext_gold/article_texts_gold.csv,,"O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços",2012,Revista de Sociologia e Política,No Error,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,Other,qualitative discourse analysis of rulings,,FALSE,"[{""variable_name"":""TCU accountability rulings"",""variable_description"":""Selected audit-court decisions over regulatory agencies.""}]","[{""variable_name"":""Regulatory-agency control and user impact"",""variable_description"":""Horizontal accountability over agencies and implications for service users.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O artigo ""O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782013000300008,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,f788222b93a32fdfe1e25955e93a5d19a452b4a62c4833a96d026f35ea4c49e1,data/processed/fulltext_gold/article_texts_gold.csv,,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,2013,Revista de Sociologia e Política,No Error,Brazilian Politics,FALSE,Explain,single_country,multiple_region,Brazil,no_survey_data,procure_original_data,TRUE,Other,subnational comparative legislative analysis,,FALSE,"[{""variable_name"":""Coalition-building strategies"",""variable_description"":""Strategies used by governors in Minas Gerais and Rio Grande do Sul.""}]","[{""variable_name"":""Positive-sum legislative outcomes"",""variable_description"":""Non-conflictual legislative results in state assemblies.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,mixed,explicit,"O artigo ""Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782014000100003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9ce261e65ec4e36c65e7715b65b4002eeec70de17d20fe02739ae840ec10b9bf,data/processed/fulltext_gold/article_texts_gold.csv,,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",2014,Revista de Sociologia e Política,No Error,Brazilian Politics,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
