audit_id,audit_sample_group,sample_component,selection_reason,pid,title,title_missing_flag,title_en,authors,year,journal_title,doi,doi_url,source_url,paper_url,source_method,retrieved_at,body_word_count,reference_tail_ratio,reading_log_relative_path,classification_json_relative_path,codex_is_empirical_paper,codex_empirical_evidence_type,codex_is_empirical_quant_paper_torreblanca,codex_is_empirical_qual_paper,codex_quantitative_analysis_type,codex_quantitative_analysis_evidence_quote,codex_has_statistical_inference,codex_statistical_inference_quote,codex_qualitative_analysis_goal,codex_qualitative_goal_clarity,codex_qualitative_goal_quote,codex_causal_or_explanatory_claim_present,codex_causal_or_explanatory_claim_quote,codex_screen_applicable,codex_screen_reason,codex_method_present,codex_method_type,codex_causal_design_quote,codex_main_variables_or_relationship,codex_sample_or_data_source,codex_tough_call,codex_tough_call_reason,codex_brief_justification,manual_is_empirical_paper,manual_empirical_evidence_type,manual_is_empirical_quant_paper_torreblanca,manual_is_empirical_qual_paper,manual_quantitative_analysis_type,manual_has_statistical_inference,manual_qualitative_analysis_goal,manual_qualitative_goal_clarity,manual_causal_or_explanatory_claim_present,manual_screen_applicable,manual_screen_reason,manual_method_present,manual_method_type,manual_main_variables_or_relationship,manual_sample_or_data_source,manual_tough_call,manual_decision,manual_notes,reviewer,audit_date
A046,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0101-33002021000300497,As caixas-pretas de Amós Oz,FALSE,Amos Oz&#8217;s Black Boxes,MICHEL GHERMAN; GABRIEL MELO MIZRAHI,2021,Novos estudos CEBRAP,10.25091/S01013300202100030003,https://doi.org/10.25091/S01013300202100030003,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002021000300497&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002021000300497&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:06,6814,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0101-33002021000300497.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0101-33002021000300497.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,interpretive_meaning,clear,"Oz fala sobre pessoas, as finas relações interpessoais e individuais, ao mesmo tempo que analisa perspectivas políticas, sociais e coletivas",FALSE,,FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Interpretação de A caixa-preta como representação das tensões entre sionismo secular ashkenazi, diáspora, identidade mizrahi/sefaradita, messianismo religioso, gênero e crise da sociedade israelense pós-1967.","Texto do romance A caixa-preta, de Amós Oz, com apoio em outras obras de Oz e bibliografia histórica, sociológica e teórica sobre sionismo, memória judaica e sociedade israelense.",TRUE,"O artigo é ensaístico e literário, sem método empírico sistemático; contudo, o schema inclui textos e interpretação como evidência qualitativa, e o artigo efetivamente analisa material textual substantivo.","O artigo não apresenta análise quantitativa nem inferência estatística. Sua contribuição é uma leitura qualitativa interpretiva de obras de Amós Oz, especialmente A caixa-preta, em diálogo com literatura histórica e teórica sobre Israel, sionismo e memória judaica. Por isso é classificado como qualitativo interpretivo, sem triagem aplicável para métodos da revolução da credibilidade.",,,,,,,,,,,,,,,,,,,,
A047,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0103-33522017000300191,Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215,FALSE,Cycles of protest and repertoire of action of the Brazilian Indigenous movement between 2009 and 2016: the case of the PEC 215,Leonardo Barros Soares,2017,Revista Brasileira de Ciência Política,10.1590/0103-335220172406,https://doi.org/10.1590/0103-335220172406,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522017000300191&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522017000300191&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:09,6708,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0103-33522017000300191.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0103-33522017000300191.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,“Para o período entre março de 2009 e março de 2016 foram contabilizadas 286 ações de protesto do movimento indígena brasileiro em 19 estados brasileiros e no Distrito Federal”,FALSE,,mixed_descriptive_explanatory,clear,"“Nós situaremos o debate sobre o repertório de ação dos movimentos indígenas brasileiros entre 2009 e 2016, apresentando os principais ciclos de protesto do período”",TRUE,“É sobretudo a deficiência estatal - em seus níveis regional e central - de prover às populações indígenas serviços públicos básicos e reconhecimento de seus direitos de ocupação das terras tradicionais que agiu como disparadora das mobilizações aqui analisadas.”,FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Repertórios de ação e ciclos de protesto do movimento indígena brasileiro, especialmente mobilizações contra a PEC 215/2000 entre 2013 e 2014, descritos por tipo de ação, localização, ano e etnias envolvidas.","Notícias e arquivos mensais dos sites da Articulação dos Povos Indígenas do Brasil (APIB), consultados para março de 2009 a março de 2016, com 286 ações de protesto codificadas e um recorte de 54 atividades entre agosto de 2013 e dezembro de 2014.",TRUE,"O artigo é claramente quantitativo descritivo, mas a classificação como mixed_empirical exige julgamento porque a dimensão qualitativa aparece sobretudo na reconstrução documental/contextual e na interpretação/categorização de notícias, não como entrevistas ou etnografia formal.","O artigo é empírico e misto: coleta e codifica notícias dos sites da APIB para mapear ações de protesto, apresentando frequências, distribuições, gráficos e tabela, além de reconstrução documental e qualitativa do movimento indígena, da PEC 215 e do ciclo de mobilização. A análise quantitativa é apenas descritiva, sem testes, modelos ou inferência estatística. Embora haja linguagem explicativa sobre fatores de mobilização, o próprio texto reconhece a dificuldade de estabelecer causalidade e não utiliza método de credibilidade-revolution.",,,,,,,,,,,,,,,,,,,,
A048,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0103-33522024000100214,Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021),FALSE,Between institutional strengthening and workforce deterioration: budgets and public employment in the judiciary (1986-2021),João Pedro Pacheco,2024,Revista Brasileira de Ciência Política,10.1590/0103-3352.2024.43.275111,https://doi.org/10.1590/0103-3352.2024.43.275111,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522024000100214&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522024000100214&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:09,7717,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0103-33522024000100214.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0103-33522024000100214.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,"""Aqui minha análise se dará a partir de dados sobre sua dotação orçamentária, suas despesas públicas e as características de seu pessoal.""",FALSE,,mixed_descriptive_explanatory,clear,"""buscamos suprir tal lacuna, ao aproximar a agenda das ciências sociais sobre o Poder Judiciário ao modelo de análise próprio da economia sobre o emprego público""",TRUE,"""uma possível precarização da força de trabalho corresponde a uma estratégia adotada para manter incólume o crescimento real das remunerações de ocupantes de cargo""",FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação entre fortalecimento institucional do Poder Judiciário, crescimento orçamentário, despesas com pessoal, composição da força de trabalho e possível precarização por expansão de vínculos não efetivos.",Dados sobre emprego público e características da força de trabalho do IPEA; dotação orçamentária do Judiciário federal no Orçamento Geral da União entre 1990 e 2020; despesas e recursos humanos do Judiciário no Justiça em Números do CNJ entre 2011 e 2021.,TRUE,"O artigo usa análise quantitativa descritiva e também reconstrução histórico-institucional qualitativa. A decisão de classificá-lo como mixed_empirical depende de considerar a reconstrução institucional e interpretação da literatura como evidência qualitativa substantiva, embora o núcleo empírico original seja quantitativo descritivo.","O artigo é empírico porque analisa dados administrativos e orçamentários sobre o Judiciário brasileiro, além de reconstrução histórico-institucional. A parte quantitativa consiste em estatísticas descritivas, séries, percentuais, gráficos e tabela; não há testes, regressões, incerteza estatística ou desenho de identificação causal. A hipótese de precarização é explicativa, mas sustentada por evidência descritiva, não por método da revolução da credibilidade.",,,,,,,,,,,,,,,,,,,,
A049,2_tough_outside_screen_sample,stratum_floor,tough_call_outside_screen_sample,S0102-69092009000100011,"Élide, Gilberto, imagismo e língua de universidade",FALSE,"Élide, Gilberto, imagismo e língua de universidade",Roberto Motta,2009,Revista Brasileira de Ciências Sociais,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000100011&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000100011&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:07,5341,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-69092009000100011.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-69092009000100011.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,TRUE,"O texto interpreta obras e cita materiais bibliográficos, o que cria uma fronteira possível com análise qualitativa de textos. A decisão central é classificá-lo como não empírico porque ele é uma resenha crítica e ensaio conceitual sem corpus, método de análise textual ou evidência empírica própria.","O artigo é uma crítica bibliográfica sobre a interpretação de Gilberto Freyre feita por Élide Rugai Bastos. Embora use citações de obras e discuta hipóteses e verificação em sentido epistemológico, não apresenta dados originais ou reanalisados, análise quantitativa, inferência estatística, pesquisa qualitativa empírica sistemática ou desenho causal.",,,,,,,,,,,,,,,,,,,,
A050,2_tough_outside_screen_sample,stratum_floor,tough_call_outside_screen_sample,S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,FALSE,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,Francisca Costa Reis,2021,Revista Brasileira de Política Internacional,10.1590/0034-7329202100208,https://doi.org/10.1590/0034-7329202100208,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292021000200208&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292021000200208&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:05,6375,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0034-73292021000200208.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0034-73292021000200208.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,"""The data was analyzed using Qualitative Content Analysis (QCA), which allows for systematic, qualitatively oriented text analysis (Mayring 2015), and assisted by the data analysis software NVIVO.""",TRUE,"""this article aims to assess the process of Brazil’s contestation of R2P and how it affects the R2P norm""",FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Brazil's contestation of R2P, especially whether it targets the norm's frame or claims, and the resulting effect on R2P as norm recognition, clarification, impasse, or neglect.","Brazil's statements at annual UN Dialogues on the Responsibility to Protect between 2009 and 2019, collected from the UN Digital Library and the Global Centre for the Responsibility to Protect, plus Brazil's 2011 Responsibility while Protecting proposal letter.",TRUE,"The article mentions Table 2 and says Brazil engaged more frequently in claim contestation, which could suggest counted coded references. However, the body text describes and reports the analysis as qualitative content analysis and does not provide original quantitative statistics or inferential analysis.","The article is an empirical qualitative study using a corpus of official Brazilian R2P statements and the RwP proposal, coded through qualitative content analysis with NVIVO. It makes a qualitative explanatory argument about how Brazil's contestation affects the R2P norm. It contains no original quantitative analysis, no statistical inference, and no credibility-revolution causal design.",,,,,,,,,,,,,,,,,,,,
A051,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,FALSE,Sectorial competitiveness forums and public policy articulation: the recent experience of the textile and garment production chain,Samuel A. Antero,2006,Revista de Administração Pública,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000100004&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000100004&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:05,6463,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0034-76122006000100004.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0034-76122006000100004.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,"Este artigo discorre sobre a evolução recente dessa cadeia, analisar a ação do Fórum de Competitividade da Cadeia Produtiva Têxtil e de Confecções como articulador de políticas públicas e apresentar sugestões/alternativas de políticas públicas para essa cadeia produtiva.",TRUE,"Neste caso em análise, as dificuldades de implementação estiveram associadas a problemas variados",FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação entre a atuação do Fórum de Competitividade, a articulação tripartite de políticas públicas e os desafios de competitividade, coordenação e implementação na cadeia têxtil e de confecções.","Estudo documental e setorial da cadeia produtiva têxtil e de confecções brasileira e do Fórum de Competitividade criado em 2000, com uso de documentos do MDIC/governo federal, diagnóstico setorial do BNDES, dados secundários de Iemi, IEL, MTE, Fundação Vanzolini e literatura sobre política industrial e implementação.",TRUE,"O artigo contém vários números, metas e estatísticas secundárias, inclusive referências a tabelas, mas eles são atribuídos a fontes externas e usados de modo contextual/descritivo; não há evidência textual suficiente de análise quantitativa original ou reanálise própria.","O artigo é empírico porque analisa uma experiência concreta de política pública e a evolução setorial da cadeia têxtil e de confecções com base em documentos, diagnósticos e dados secundários. A evidência substantiva é qualitativa/documental, com reconstrução descritiva e explicação de problemas de coordenação e implementação. Não há análise quantitativa própria, inferência estatística ou método de credibilidade-revolução.",,,,,,,,,,,,,,,,,,,,
A052,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0034-76122009000600006,Accountability: já podemos traduzi-la para o português?,FALSE,Accountability: can we now translate it into Portuguese?,José Antonio Gomes de Pinho; Ana Rita Silva Sacramento,2009,Revista de Administração Pública,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000600006&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000600006&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:05,8319,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0034-76122009000600006.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0034-76122009000600006.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,TRUE,"O artigo discute eventos e instituições brasileiras e cita números de estudos externos, mas esses elementos são usados em uma revisão narrativa e conceitual, sem análise empírica própria ou reanálise quantitativa.","O artigo é um ensaio conceitual e bibliográfico sobre o significado de accountability e sua possível tradução no contexto brasileiro. Ele consulta dicionários, literatura acadêmica e exemplos institucionais, mas não apresenta dados próprios, análise quantitativa, inferência estatística, entrevistas, análise documental sistemática ou desenho causal.",,,,,,,,,,,,,,,,,,,,
A053,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0034-76122023000500502,Estratégia nacional de inovação: uma breve contribuição para sua efetividade sob a perspectiva de acumulação de capacidade tecnológica,FALSE,National innovation strategy: A brief contribution to its effectiveness from the perspective of technological capability accumulation,PAULO NEGREIROS FIGUEIREDO,2023,Revista de Administração Pública,10.1590/0034-761220220418,https://doi.org/10.1590/0034-761220220418,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122023000500502&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122023000500502&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:05,9264,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0034-76122023000500502.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0034-76122023000500502.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,TRUE,a acumulação de capacidade tecnológica para a implementação de inovações significativas é um insumo vital para a efetividade de estratégias nacionais de inovação,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,TRUE,"O artigo usa linguagem de variáveis, operacionalização e impactos, e resume achados quantitativos de um estudo anterior, mas não apresenta análise empírica própria nem reanálise. A decisão central foi separar esses elementos metodológico-conceituais e secundários de uma aplicação empírica original.","O artigo é uma contribuição conceitual e propositiva para uma estratégia nacional de inovação baseada em capacidade tecnológica. Ele revisa literatura, diagnósticos e estudos anteriores, mas não coleta, codifica, analisa ou reanalisa dados próprios. Os números e resultados estatísticos citados pertencem a pesquisas anteriores, especialmente Figueiredo et al. (2021), e não configuram análise quantitativa original do artigo.",,,,,,,,,,,,,,,,,,,,
A054,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S1806-64452005000100003,Direito à educação e educação para os direitos humanos,FALSE,The right to education and human rights education,Richard Pierre Claude,2005,Sur. Revista Internacional de Direitos Humanos,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100003&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100003&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:11,7921,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S1806-64452005000100003.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S1806-64452005000100003.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,Há diversos exemplos de programas que incorporam esses objetivos e métodos. Vale a pena associar os recentes programas de Educação para os Direitos Humanos a cada um dos objetivos presentes no Artigo 26 da Declaração,TRUE,"A lógica das duas idéias combinadas nos diz que, ao promover o pleno desenvolvimento da personalidade humana, e a dignidade que isso acarreta, a educação também promove os direitos humanos.",FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação entre o direito à educação, a educação em direitos humanos e objetivos de desenvolvimento pessoal, tolerância internacional e construção da paz, ilustrada por experiências de programas educacionais em diferentes países.","Documentos da Declaração Universal e da ONU, debates históricos sobre o Artigo 26, relatórios e resoluções internacionais, exemplos de programas de educação em direitos humanos no Nepal, Etiópia, Camboja, Israel/Palestina, áreas de pós-conflito e Filipinas.",TRUE,"O artigo é principalmente ensaístico e normativo, sem seção de método, mas contém evidência qualitativa substantiva, incluindo reconstrução documental, estudos de caso programáticos e relatos diretos do autor; por isso foi classificado como empírico qualitativo, não como puramente conceitual.","O artigo não realiza análise quantitativa nem inferência estatística. Sua base substantiva é qualitativa: documentos históricos e normativos, reconstrução da redação do Artigo 26, descrições de programas de educação em direitos humanos e relatos de acompanhamento ou conversa em casos específicos. Faz argumentos explicativos sobre a função da educação em direitos humanos, mas sem desenho causal quantitativo ou método da revolução da credibilidade.",,,,,,,,,,,,,,,,,,,,
A055,3_non_tough_control_sample,stratum_floor,non_tough_control_sample,S1981-38212020000100204,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,FALSE,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,Fabiano Engelmann; Eduardo de Moura Menuzzi,2020,Brazilian Political Science Review,10.1590/1981-3821202000010006,https://doi.org/10.1590/1981-3821202000010006,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000100204&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000100204&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:15,6736,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S1981-38212020000100204.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S1981-38212020000100204.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,"“we built a database of information covering the period 2008-2018, extracted by consulting all the editions of the Official Gazette, in which 878 authorizations for attendance at overseas events were published.”",FALSE,,mixed_descriptive_explanatory,clear,"“Our hypothesis is that in the Brazil of the 2000s, these elements appear in the expansion of connections between legal elites in the Judiciary, the Public Prosecutor’s Office and, to a lesser extent, the bureaucracies of the Executive and the international space of anti-corruption agencies and bodies.”",TRUE,“the penetration of international initiatives acquires symbolic and institutional strength by aligning itself with the corporate investments of judicial institutions and other bureaucracies that have benefited from accumulated institutional and symbolic capital over the last two decades.”,FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"The article analyzes how international anti-corruption networks, cooperation agreements, training programs, and travel/circulation of MPF prosecutors relate to the institutional and symbolic empowerment of the Brazilian Federal Public Prosecutor’s Office.",International treaties and cooperation agreements; institutional and cooperation reports; MPF and government documents; professional profiles of 22 prosecutors linked to the Secretariat for International Cooperation; and a database of 878 Official Gazette authorizations for prosecutors’ overseas events from 2008-2018.,FALSE,,"The article is empirical and mixed because it combines qualitative documentary reconstruction with original descriptive quantitative analysis of prosecutors’ international circulation. Its quantitative evidence consists of counts, profiles, trends, destinations, tables, and graphs, with no statistical inference or causal identification design.",,,,,,,,,,,,,,,,,,,,
A056,3_non_tough_control_sample,random_fill,non_tough_control_sample,S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,FALSE,The local and the global in the international environmental politics structure: the social construction of the Bhopal major chemical accident and the ILO Convention 174,Aletheia de Almeida Machado,2006,Contexto Internacional,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292006000100007&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292006000100007&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:08,11238,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-85292006000100007.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-85292006000100007.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,"A partir da abordagem teórica indicada, este artigo pretende compreender a construção social do acidente ou a transformação de uma ocorrência local em um fato social relevante para a Política Ambiental Internacional",TRUE,Por que o acidente de Bhopal merece atenção analítica das RI e como foi alçado à agenda de política internacional são perguntas balizadoras da análise proposta.,FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação entre o acidente local de Bhopal, a estrutura ideacional e normativa da política ambiental internacional, a atuação de ativistas e organizações internacionais, e a construção normativa da Convenção 174 da OIT.","Estudo qualitativo do acidente de Bhopal, da política ambiental internacional entre Estocolmo 1972 e Rio 1992, de documentos e processos institucionais da OIT, PNUMA, OMS, Agenda 21, Declaração do Rio e Convenção 174.",FALSE,,"O artigo é empírico qualitativo porque reconstrói e interpreta um caso histórico-institucional com base em documentos, eventos, normas, campanhas e organizações. Não há análise quantitativa original nem inferência estatística; os números citados são contextuais. A explicação é construtivista e qualitativa, não um desenho causal quantitativo de credibilidade.",,,,,,,,,,,,,,,,,,,,
A057,3_non_tough_control_sample,random_fill,non_tough_control_sample,S0011-52582015000200461,"Continuidade, Ruptura ou Reciclagem? Uma Análise do Programa Político do Banco Mundial após o Consenso de Washington",FALSE,"Continuity, Rupture or Recycling? An Analysis of the Political Agenda of the World Bank after the Washington Consensus",João Márcio Mendes Pereira,2015,Dados,10.1590/00115258201550,https://doi.org/10.1590/00115258201550,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582015000200461&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582015000200461&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:04,10738,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0011-52582015000200461.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0011-52582015000200461.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,"O estudo toma como fontes a documentação do próprio BM, como relatórios sobre o desenvolvimento mundial e documentos setoriais e de políticas mais relevantes.",TRUE,"A hipótese discutida é a de que o programa da entidade sofreu um processo de reciclagem ao longo do período, modelado por fatores externos e internos.",FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Evolution of the World Bank's political agenda from the Washington Consensus through the post-Washington Consensus, especially continuity, recycling, and expansion of neoliberal prescriptions into governance, state reform, poverty, environment, security, and civil society.","World Bank documentation from 1989 to 2012, including World Development Reports, sectoral and policy documents, speeches and institutional materials, plus specialized secondary literature.",FALSE,,"The article is an empirical qualitative documentary analysis of the World Bank's political program. It presents substantive evidence through close reading of institutional documents and secondary literature and makes historical-explanatory claims about program recycling. It contains no original or reanalyzed quantitative analysis, no statistical inference, and no credibility-revolution causal design.",,,,,,,,,,,,,,,,,,,,
A058,3_non_tough_control_sample,stratum_floor,non_tough_control_sample,S0102-64452015000100006,O sistema interamericano de direitos humanos e a justiça de transição no México,FALSE,The inter-american human rights system and transitional justice in Mexico,Bruno Boti Bernardi,2015,Lua Nova: Revista de Cultura e Política,10.1590/0102-64452015009400006,https://doi.org/10.1590/0102-64452015009400006,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000100006&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452015000100006&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:06,8412,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-64452015000100006.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-64452015000100006.json,TRUE,qualitative_only,FALSE,TRUE,none,,NA_IN_SOURCE,,mixed_descriptive_explanatory,clear,o objetivo deste artigo é o de abordar as questões teóricas e empíricas relacionadas com esses tópicos a partir da análise do caso mexicano,TRUE,nossa hipótese tenta delinear como a política doméstica influencia e medeia o impacto potencial das normas emanadas pelo sistema regional,FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação entre a normatividade do sistema interamericano de direitos humanos e sua incorporação doméstica no México, mediada pela atuação de ONGs de direitos humanos, familiares de vítimas e setores progressistas da Suprema Corte mexicana.","Estudo de caso qualitativo do México, centrado no caso Rosendo Radilla, no expediente Vários 912/2010 da Suprema Corte de Justiça da Nação, na trajetória de ONGs mexicanas e em entrevistas pessoais com ativistas, advogados e atores ligados ao Judiciário.",FALSE,,"O artigo é um estudo de caso empírico qualitativo que usa reconstrução histórica, documentos jurídicos, literatura e entrevistas para explicar os mecanismos domésticos de influência do sistema interamericano no México. Não há análise quantitativa própria, inferência estatística ou método de credibilidade-revolution.",,,,,,,,,,,,,,,,,,,,
A059,3_non_tough_control_sample,stratum_floor,non_tough_control_sample,S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,FALSE,Debates políticos na internet: a perspectiva da conversação civil,Francisco Paulo Jamil Almeida Marques,2006,Opinião Pública,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000100007&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000100007&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:10,6158,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0104-62762006000100007.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0104-62762006000100007.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,FALSE,,"O artigo é uma reflexão teórico-conceitual e revisão argumentativa sobre internet, esfera pública virtual e conversação civil. Ele não apresenta dados empíricos próprios, análise quantitativa, evidência qualitativa substantiva, inferência estatística ou desenho causal.",,,,,,,,,,,,,,,,,,,,
