pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0103-33522011000200005,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,ced3545b6af04df8d8e3cf1df35be6cf545a11d8d203deda431c4275d604563c,data/processed/sample_xmls/S0103-33522011000200005.xml,,Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004,2011,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo informa metodologia inspirada em Marcus Figueiredo para análise do HGPE em Porto Alegre e Curitiba. Classifiquei como análise qualitativa explícita de propaganda eleitoral.
S0103-33522012000300002,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,data/processed/sample_xmls/S0103-33522012000300002.xml,,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo afirma tratar-se de pesquisa teórica e agenda de pesquisas sobre deliberação, ativismo e esfera pública. Classifiquei como ensaio teórico-metodológico, sem dados próprios."
S0103-33522014000100007,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,data/processed/sample_xmls/S0103-33522014000100007.xml,,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo examina a teoria democrática de Habermas em Direito e democracia. Não há análise empírica própria, então classifiquei como ensaio teórico."
S0103-33522014000300315,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,26e5c2969e6972be7826446e8f675b591d888ef42e3012b1291e0e34561e68a9,data/processed/sample_xmls/S0103-33522014000300315.xml,,Crime e Congresso Nacional: uma an&#225;lise da pol&#237;tica criminal aprovada de 1989 a 2006,2014,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo declara mapeamento de leis aprovadas em segurança pública e justiça criminal no Congresso entre 1989 e 2006. Classifiquei como estudo misto/descritivo, pois há contagens e classificação substantiva de tipos de punição."
S0103-33522015000300121,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,63ae00c9725479db49adaa9cb6e06ef0009c5167413132f19bcebe6ec77281aa,data/processed/sample_xmls/S0103-33522015000300121.xml,,Análise de classes,2015,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo é capítulo teórico sobre análise de classes e leitura marxista. Não há análise empírica própria.
S0103-33522016000100121,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,84c9ba213498aa08b66b50c5008410b7cd18683220853a4dc1983224573a962e,data/processed/sample_xmls/S0103-33522016000100121.xml,,Pesquisa e produção de conhecimento sobre a América Latina na ciência política brasileira,2016,Revista Brasileira de Ciência Política,Missing/Corrupt,Other,TRUE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo afirma testar hipótese usando bases CNPq, Capes e SciELO sobre produção de ciência política brasileira. Classifiquei como quantitativo descritivo sobre campo disciplinar, sem desenho causal."
S0103-33522017000300191,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,899471ba8b749d3fba153f4a6de74d0500b17070800944a215ccf894a4427747,data/processed/sample_xmls/S0103-33522017000300191.xml,,Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215,2017,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo declara coleta e categorização de todas as postagens da APIB sobre a PEC 215 e apresentação descritiva dos dados. Classifiquei como quantitativo descritivo de movimentos sociais.
S0103-33522019000300077,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7bb33329b90efbbf9735652beff23535dab960188768c134c598c29f8299d469,data/processed/sample_xmls/S0103-33522019000300077.xml,,"Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,",2019,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""immigrant nationality, gender, race and education"",""variable_description"":""Características dos imigrantes usadas para explicar inserção laboral.""}]","[{""variable_name"":""salary and occupation"",""variable_description"":""Salário e tipo de ocupação de imigrantes na força de trabalho brasileira.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa dados do Obmigra com técnicas multivariadas, georreferenciadas e inferenciais. Classifiquei como quantitativo explicativo sobre inserção de imigrantes no mercado de trabalho brasileiro."
S0103-33522020000100083,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,ead98f885fef48a156112b30df4cb0dd3b7833ade6ea034a42f7dcecdf81c818,data/processed/sample_xmls/S0103-33522020000100083.xml,,"A diferenciação ideológica na política externa partidária eleitoral: PSDB, PT e MDB (1994-2018)",2020,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,"[{""variable_name"":""electoral manifestos"",""variable_description"":""Programas eleitorais de PSDB, PT e MDB entre 1994 e 2018.""}]","[{""variable_name"":""left-right foreign policy positions"",""variable_description"":""Posições ideológicas atribuídas à política externa eleitoral.""}]",,FALSE,FALSE,FALSE,,,,,,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo declara adaptação do método do Manifesto Research Group para codificar programas em escala esquerda-direita. Classifiquei como quantitativo descritivo de política brasileira.
S0103-33522020000200135,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,66c2c99267a18fe689ce5bf673467a91fe0c8df5069d1df6031fa52953c83582,data/processed/sample_xmls/S0103-33522020000200135.xml,,O Jovem Feminismo em Madri: um debate sobre a questão (inter)geracional,2020,Revista Brasileira de Ciência Política,Missing/Corrupt,Comparative Politics,FALSE,Describe,single_country,single_region,Spain,no_survey_data,field_study,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara entrevistas semiestruturadas e observação participante sobre feminismos autônomos em Madri. Classifiquei como estudo qualitativo explícito.
S0103-33522024000100214,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7a597b18097fb6f9804cc1fcfcafe43cd5c853d314b33894dd51fafbe831e98a,data/processed/sample_xmls/S0103-33522024000100214.xml,,Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021),2024,Revista Brasileira de Ciência Política,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,essayistic,"O XML não contém corpo integral; o resumo analisa orçamento e emprego público do Judiciário brasileiro desde 1986. Classifiquei como quantitativo descritivo, mas o método permanece ensaístico porque o resumo não detalha fonte ou modelo."
S0103-33522025000100208,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e55cbe07297955a9461c3549b982d3f033f5ffae409497304b623cc916577bef,data/processed/sample_xmls/S0103-33522025000100208.xml,,"Lei Aldir Blanc: o impacto da pandemia na mudança institucional,",2025,Revista Brasileira de Ciência Política,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo analisa elementos da política cultural e discursos na Câmara para explicar mudança institucional pós-pandemia. Classifiquei como qualitativo explicativo de política pública.
S0104-44782005000100007,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,da02197c362c42fd1f71807fabed6c754473f2c7ef0d5acbc0f784636dc32bbf,data/processed/sample_xmls/S0104-44782005000100007.xml,,Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil,2005,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,multiple_region,Brazil,no_survey_data,not_original,TRUE,,,,,,,,TRUE,FALSE,FALSE,4,o estudo destaca tendências em quatro estados: dois onde ocorreu o aprofundamento e dois onde isso não se deu,,,,,,,,,Mechanisms/Channels Mentioned But Not Explored,,qualitative,explicit,"O XML não contém corpo integral; o resumo afirma examinar condições para aprofundamento democrático em quatro estados brasileiros. Classifiquei como estudo qualitativo comparativo com claim causal, mas sem desenho quantitativo."
S0104-44782008000100018,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6e1470f0510b2ffa123ff03669836f9703a95de5d7c8e6fbb6c3ef87a7f9f9e9,data/processed/sample_xmls/S0104-44782008000100018.xml,,"Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina",2008,Revista de Sociologia e Política,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,not_original,FALSE,,,,,,,,,,,3,"três experiências de descentralização governativa. São os casos dos estados de Minas Gerais, do Ceará e de Santa Catarina",,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo compara três experiências estaduais de descentralização e desenvolvimento regional. Classifiquei como estudo qualitativo comparativo de política pública.
S0104-44782008000200015,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,3b9a6f87442ac3b3eb34d11ee871c952ccc2598579f6ef58abc995e57f89f7b8,data/processed/sample_xmls/S0104-44782008000200015.xml,,Política e classes sociais,2008,Revista de Sociologia e Política,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral nem resumo; o título “Política e classes sociais” não sustenta método ou evidência. Mantive classificação conservadora como não empírica.
S0104-44782009000200015,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,b6f02b29e8fbb6e644113f74c103e3684bf2784b4155195120ac2a8396fab61d,data/processed/sample_xmls/S0104-44782009000200015.xml,,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,2009,Revista de Sociologia e Política,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral nem resumo; o título sugere história social do teatro europeu, fora do núcleo de métodos de ciência política. Sem texto substantivo, mantive categoria residual e campos nulos."
S0104-44782012000200006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,4942a01402efbe931aaeae0985b634cd29e322f2cc78f2e00230e90673206ed3,data/processed/sample_xmls/S0104-44782012000200006.xml,,Las guerras olvidadas del Perú: formación del Estado e imaginario nacional,2012,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,FALSE,Explain,single_country,,Peru,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo propõe ensaio histórico sobre guerras civis, Estado e imaginário nacional no Peru. Não há método empírico formal declarado no resumo."
S0104-44782012000300006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,50fce19bac1a029a87f0acabfe4ca479d8f615f396e654e9191dbddb3b2e718e,data/processed/sample_xmls/S0104-44782012000300006.xml,,"O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços",2012,Revista de Sociologia e Política,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,field_study,FALSE,Other,"Pesquisa documental, entrevistas e análise de discurso de acórdãos",,,,,,TRUE,FALSE,FALSE,3,análise de discurso de três acórdãos selecionados para este artigo,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara pesquisa documental, entrevistas qualitativas e análise de discurso de três acórdãos sobre TCU e agências reguladoras. Classifiquei como qualitativo explicativo de administração pública."
S0104-44782013000300008,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,8bfb016e9fcb8f5d4da620e22fc731f8c2f01983be893aa1dd47e53c0e1829cf,data/processed/sample_xmls/S0104-44782013000300008.xml,,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,2013,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,multiple_region,Brazil,no_survey_data,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""coalition and party-system characteristics"",""variable_description"":""Tipo de coalizão governativa, coalescência, contiguidade e estruturação partidária.""}]","[{""variable_name"":""positive-sum outcomes"",""variable_description"":""Volume de resultados de soma positiva nos governos estaduais.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,essayistic,"O XML não contém corpo integral; o resumo trata dos determinantes de resultados de soma positiva em Minas Gerais e Rio Grande do Sul. Classifiquei como quantitativo explicativo, mas deixei método ensaístico porque o resumo não detalha modelo ou fonte de dados."
S0104-44782014000100003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,c8e780d59ef43b2d325c95c7e2d116b7967ebf07752d2507a9701553f1882039,data/processed/sample_xmls/S0104-44782014000100003.xml,,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",2014,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,single_region,Brazil,no_survey_data,structure_systematize,FALSE,Other,Análise descritiva e teste qui-quadrado de aderência,,,"[{""variable_name"":""characteristics of councilor indications"",""variable_description"":""Ano, categoria e região de destino das indicações legislativas.""}]","[{""variable_name"":""electoral connection patterns"",""variable_description"":""Padrões de intermediação de interesses e conexão eleitoral.""}]",,FALSE,TRUE,FALSE,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo descreve base de indicações da Câmara do Rio, tabelas no SPSS e teste qui-quadrado. Classifiquei como quantitativo observacional com desenho “Other”, sem causalidade explícita forte."
S0104-44782015000200109,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,4729c7a819ce2af7c5c39f8040de2dd1b552dee64d3cc34bf64a5cda90140ecc,data/processed/sample_xmls/S0104-44782015000200109.xml,,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",2015,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,single_region,Brazil,no_survey_data,not_original,TRUE,Other,Econometria espacial observacional,,,"[{""variable_name"":""socioeconomic, political, spatial and transfer-program variables"",""variable_description"":""Variáveis socioeconômicas, políticas, espaciais e do Programa Bolsa Família.""},{""variable_name"":""Lula effect"",""variable_description"":""Associação dos votos locais para Presidente da República.""}]","[{""variable_name"":""PT vote in Bahia 2006 governor election"",""variable_description"":""Resultados eleitorais municipais para governador na Bahia em 2006.""}]","[{""iv_var_name"":""spatial lags of PT votes"",""dv_var_name"":""PT vote in Bahia 2006 governor election"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""socioeconomic variables"",""dv_var_name"":""PT vote in Bahia 2006 governor election"",""relationship_type"":""Null"",""statistically_significant"":false,""substantively_significant"":false},{""iv_var_name"":""Bolsa Família"",""dv_var_name"":""PT vote in Bahia 2006 governor election"",""relationship_type"":""Null"",""statistically_significant"":false,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,TRUE,,TRUE,,,,,,No Mention of Mechanisms/Channels,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara banco de dados eleitoral/socioeconômico e econometria espacial. Classifiquei como quantitativo explicativo com desenho “Other”, porque econometria espacial observacional não corresponde a um desenho causal de identificação."
S0104-44782017000100051,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e046e393b6ffb18333d4090fc30aaa4777f32169a26dfde44ff596a4c488c696,data/processed/sample_xmls/S0104-44782017000100051.xml,,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,Spain; Canada; Brazil,no_survey_data,not_original,TRUE,Other,Comparação focada e estruturada de estudos de caso,,,"[{""variable_name"":""paradiplomacy determinants"",""variable_description"":""Segmentação da cidade criativa, capacidade burocrática, harmonia intergovernamental, autonomia municipal e interdependência externa.""}]","[{""variable_name"":""creative-city paradiplomatic activity"",""variable_description"":""Atividade paradiplomática de cidades criativas.""}]",,TRUE,FALSE,FALSE,3,"três cidades criativas que realizaram atividades paradiplomáticas em suas iniciativas de internacionalização: Barcelona, Toronto e Rio de Janeiro",,,TRUE,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara comparação focada e estruturada de três estudos de caso. Classifiquei como qualitativo explicativo em paradiplomacia, com desenho “Other”."
S0104-44782018000200031,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,088dfa9cdcec187c8ff05165d986abfed750c3a732175893f2fd82898b31209e,data/processed/sample_xmls/S0104-44782018000200031.xml,,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",2018,Revista de Sociologia e Política,Missing/Corrupt,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo apresenta contribuição operacional e crítica sobre testes de confiabilidade em análise de conteúdo. Classifiquei como artigo metodológico, sem análise empírica própria no sentido do schema."
S0104-44782019000200209,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6f19d1bd3a2e8f942b7dd0d6dd08a71628d1d13086d561de8932278827bc3feb,data/processed/sample_xmls/S0104-44782019000200209.xml,,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),2019,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,FALSE,Explain,single_country,single_region,Argentina,no_survey_data,field_study,FALSE,,,,,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara trabalho de campo com entrevistas, observações e análise de conteúdo documental em Buenos Aires. Classifiquei como estudo qualitativo explícito de socialização partidária."
S0104-44782020000100202,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,4a546af9ab2b9c4eddb8b2f4f2f7ff074093cda72286dbdb7466921d916d5ff7,data/processed/sample_xmls/S0104-44782020000100202.xml,,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,2020,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,TRUE,Explain,multiple_countries,,,no_survey_data,not_original,TRUE,Other,Análise Comparada Qualitativa (QCA),,,"[{""variable_name"":""control of legislature, civil society and radical-left alignment"",""variable_description"":""Variáveis binárias testadas como condições de sobrevivência eleitoral presidencial.""}]","[{""variable_name"":""presidential electoral survival"",""variable_description"":""Capacidade de sobrevivência eleitoral de presidentes latino-americanos.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara teste de três hipóteses com variáveis binárias e QCA. Classifiquei como quantitativo explicativo, usando “Other” porque QCA não aparece nas categorias de desenho causal."
S0104-44782020000400209,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,aa8c6d45059d755f6feadf3f0cf62faf0b069c39a6338821409c0fc93e0038f0,data/processed/sample_xmls/S0104-44782020000400209.xml,,Programas de governo e promessas de campanha,2020,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,4,"os quatro programas (de 1994, 1998, 2002 e 2006) foram considerados informativos",,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara análise de conteúdo com codificação por pares, Alpha de Krippendorff, MAXQDA e MARPOR. Classifiquei como quantitativo descritivo de programas de governo."
S0104-44782023000100400,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,da111f79b6887885a8d5ab857ff71a4c81040f48c6827a511b1dc6faa0756231,data/processed/sample_xmls/S0104-44782023000100400.xml,,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,2023,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,FALSE,Describe,,,,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,20,"Analisei 20 artigos selecionados a partir de uma busca estruturada nas plataformas Web of Science e Scopus, na biblioteca SciELO e no Google Scholar.",,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara revisão de escopo com 20 artigos sobre reformas eleitorais. Classifiquei como revisão qualitativa explícita, não como análise quantitativa causal."
S0104-44782024000100204,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7d6d954af07f7a150b14192c78fe14c665bc60c2204883ded1c6e7d8f653e81c,data/processed/sample_xmls/S0104-44782024000100204.xml,,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,TRUE,Explain,multiple_countries,,,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""political polarization and ideology"",""variable_description"":""Polarização nacional, ideologia individual e ideologia dominante do governo.""}]","[{""variable_name"":""democratic legitimacy and commitment"",""variable_description"":""Legitimidade democrática e compromisso com princípios democráticos.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa World Values Survey em 57 países e modelos multiníveis multivariados. Não registrei amostra exata porque o resumo diz apenas “over 77,000 respondents”."
S0104-62762005000200006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,0553039dc702e94ee34eff876b458be551faa786b235281e1bbf533fdb3f278e,data/processed/sample_xmls/S0104-62762005000200006.xml,,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo analisa como o empresariado brasileiro pensa política e democracia nos anos 1990. Não há método de coleta declarado, então mantive classificação qualitativa ensaística."
S0104-62762006000100007,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,03dcaa30c52de88aab09ab37e92a72488e6ef6f5d295716ae9b09aee7c4d12a7,data/processed/sample_xmls/S0104-62762006000100007.xml,,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo examina teoricamente esfera pública virtual, democracia e conversação civil. Classifiquei como ensaio teórico, sem dados próprios."
S0104-62762006000200005,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,17cdc48cbe2fde32faaa279211325b11aeb1dc4aebe3de579803064cfab7a75a,data/processed/sample_xmls/S0104-62762006000200005.xml,,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""civil society militancy and social attributes"",""variable_description"":""Participação em organizações da sociedade civil, gênero, raça e classe.""}]","[{""variable_name"":""political information"",""variable_description"":""Informação política eleitoral dos eleitores brasileiros em 2002.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo declara teste com dados longitudinais de opinião pública nas eleições de 2002. Classifiquei como quantitativo explicativo sobre informação política e participação.
S0104-62762007000200001,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,ae8c48fd5bce4957eb037a51b87e968e304d06b8f85e05d5c8662062db7bf10e,data/processed/sample_xmls/S0104-62762007000200001.xml,,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,"[{""variable_name"":""2002 presidential electoral process"",""variable_description"":""Processo eleitoral presidencial de 2002 e adversidades políticas/éticas.""}]","[{""variable_name"":""social capital in 2006"",""variable_description"":""Capital social institucional e informal em 2006.""}]",,TRUE,FALSE,FALSE,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa dados do ESEB para examinar influência do processo eleitoral de 2002 no capital social em 2006. Classifiquei como quantitativo explicativo, sem desenho causal identificado."
S0104-62762011000200010,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,abfff54346b913b5dea1738a883d1ec65d9779ae3eb5b67d4ba34cca7d791060,data/processed/sample_xmls/S0104-62762011000200010.xml,,,2011,Opinião Pública,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral e o manifesto não traz título legível nem resumo para este PID. Não há material suficiente para sustentar classificação substantiva além de manter campos conservadores.
