pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0104-62762005000200006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,0553039dc702e94ee34eff876b458be551faa786b235281e1bbf533fdb3f278e,data/processed/sample_xmls/S0104-62762005000200006.xml,,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762006000100007,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,03dcaa30c52de88aab09ab37e92a72488e6ef6f5d295716ae9b09aee7c4d12a7,data/processed/sample_xmls/S0104-62762006000100007.xml,,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762006000200005,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,17cdc48cbe2fde32faaa279211325b11aeb1dc4aebe3de579803064cfab7a75a,data/processed/sample_xmls/S0104-62762006000200005.xml,,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""civil society activism"",""variable_description"":""Participation in unions, parties, neighborhood associations, churches or participatory budgeting.""},{""variable_name"":""gender, race and class"",""variable_description"":""Social-demographic inequalities.""}]","[{""variable_name"":""political information"",""variable_description"":""Knowledge of campaign issues in the 2002 election.""}]","[{""iv_var_name"":""civil society activism"",""dv_var_name"":""political information"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-62762007000200001,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,ae8c48fd5bce4957eb037a51b87e968e304d06b8f85e05d5c8662062db7bf10e,data/processed/sample_xmls/S0104-62762007000200001.xml,,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""2002 presidential electoral process"",""variable_description"":""Electoral process and adverse political or ethical conditions.""},{""variable_name"":""formal electoral procedures"",""variable_description"":""Formal procedures in the electoral process.""}]","[{""variable_name"":""social capital"",""variable_description"":""Institutional and informal social capital in 2006.""},{""variable_name"":""political empowerment"",""variable_description"":""Citizen political empowerment.""}]","[{""iv_var_name"":""formal electoral procedures"",""dv_var_name"":""social capital"",""relationship_type"":""Null"",""statistically_significant"":false,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-62762011000200010,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,abfff54346b913b5dea1738a883d1ec65d9779ae3eb5b67d4ba34cca7d791060,data/processed/sample_xmls/S0104-62762011000200010.xml,,,2011,Opinião Pública,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Como o texto disponível é mínimo, não há base para inferir método, variáveis, amostra ou desenho causal. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762012000200003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,7280d3f9cad4ffa636126fbd7465240ff6daa0ca8eb359670558a1961019065e,data/processed/sample_xmls/S0104-62762012000200003.xml,,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,2012,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762014000300377,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,f93dc82ec8f069741dc616f8e3ae4b3d3efde867fe6b6fd83e034d8ef4a2cef6,data/processed/sample_xmls/S0104-62762014000300377.xml,,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,2014,Opinião Pública,Missing/Corrupt,Methodology and Formal Theory,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762014000300523,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,93ebe043d7ebc78c9e1ab59390c23ccbaf77d98a4ad626db58dcdc2d1a95dffc,data/processed/sample_xmls/S0104-62762014000300523.xml,,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,2014,Opinião Pública,Missing/Corrupt,Public Policy/Administration,FALSE,,single_country,,Brazil,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Como o texto disponível é mínimo, não há base para inferir método, variáveis, amostra ou desenho causal. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762015000100132,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6861c17bd8aa43cdd0a9db27d85f6c786592a979dbb3410867246c548cdf249b,data/processed/sample_xmls/S0104-62762015000100132.xml,,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""socioeconomic and regional conditions"",""variable_description"":""Respondent socioeconomic and regional characteristics.""},{""variable_name"":""policy legitimacy and effectiveness perceptions"",""variable_description"":""Perceptions about legitimacy and effectiveness of policies.""}]","[{""variable_name"":""trust in the Armed Forces"",""variable_description"":""Degree of confidence in Brazilian Armed Forces.""}]","[{""iv_var_name"":""socioeconomic and regional conditions"",""dv_var_name"":""trust in the Armed Forces"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-62762016000200318,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,60f71079f1e5f945900455dd2553f7c8809065a40f9ead2cc8d81bbf2585c659,data/processed/sample_xmls/S0104-62762016000200318.xml,,Medindo o acesso à Justiça Cível no Brasil,2016,Opinião Pública,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762018000100209,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4c3acbe9f9b408164a504e0599abfe8d09205fae103b51657757cccf79107bdc,data/processed/sample_xmls/S0104-62762018000100209.xml,,Violência e satisfação com a democracia no Brasil,2018,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Other,Observational causal mediation models,,FALSE,"[{""variable_name"":""criminological variables"",""variable_description"":""Violence-related variables measured in AmericasBarometer.""},{""variable_name"":""interpersonal trust"",""variable_description"":""Mediator for the indirect pathway.""}]","[{""variable_name"":""satisfaction with democracy"",""variable_description"":""Instrumental support or satisfaction with the democratic regime.""}]","[{""iv_var_name"":""criminological variables"",""dv_var_name"":""satisfaction with democracy"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""interpersonal trust"",""dv_var_name"":""satisfaction with democracy"",""relationship_type"":""Null"",""statistically_significant"":false,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-62762018000300486,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,522c3010807c20894599e29c82a11d25e8665f0ddcb926aba390cb26fcf32181,data/processed/sample_xmls/S0104-62762018000300486.xml,,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,2018,Opinião Pública,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762020000100034,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,f5d73b3128cd260483e3f183b35b7e0d94007b22552f4a1208f57c1bac0dab13,data/processed/sample_xmls/S0104-62762020000100034.xml,,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,runs_original_survey,original_survey,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""fear of violence"",""variable_description"":""Fear of violence as potential driver of authoritarian tendencies.""},{""variable_name"":""social strata"",""variable_description"":""Social position of respondents.""}]","[{""variable_name"":""authoritarianism"",""variable_description"":""Adherence to authoritarian positions on the F scale.""}]","[{""iv_var_name"":""fear of violence"",""dv_var_name"":""authoritarianism"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,2087,"2,087 people",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-62762021000100051,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,7f18e4bc5ea1ff45a7d95c7062f06a0c84c4c40b1ca9acc825a86906087aab2c,data/processed/sample_xmls/S0104-62762021000100051.xml,,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,2021,Opinião Pública,Missing/Corrupt,Comparative Politics,TRUE,Describe,single_country,,Portugal,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,8,eight movements studied,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762025000100204,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,2932ba040b2d68e8efbe400161a89037a6c75321bb566a2a7e28c5df1c38b3cd,data/processed/sample_xmls/S0104-62762025000100204.xml,,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,2025,Opinião Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,19,19 of the 21 state ombudsmen offices,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-62762025000100220,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4d3b55e84f4bcc78765dd804645a6b0595870d7fc7edf877fcf9f4ce6ba8f6bb,data/processed/sample_xmls/S0104-62762025000100220.xml,,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",2025,Opinião Pública,Missing/Corrupt,Comparative Politics,TRUE,Explain,single_country,,Chile,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""trust in the legal system"",""variable_description"":""Confidence in the justice system.""},{""variable_name"":""perceived police corruption"",""variable_description"":""Perceptions of corruption among Carabineros.""},{""variable_name"":""perceived insecurity"",""variable_description"":""Perception of insecurity.""}]","[{""variable_name"":""trust in the police"",""variable_description"":""Confidence in Carabineros.""}]","[{""iv_var_name"":""trust in the legal system"",""dv_var_name"":""trust in the police"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""perceived police corruption"",""dv_var_name"":""trust in the police"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true}]",FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S1806-64452005000100002,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,55acf0c6d68cee73961a5c08d7e44d9de8ec13172d3e3c70ae5cb817012fe364,data/processed/sample_xmls/S1806-64452005000100002.xml,,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S1806-64452005000100003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,5defe281436104423e397d314b0c19006c195adab7c515c3a862ecde1d5e06b2,data/processed/sample_xmls/S1806-64452005000100003.xml,,Direito à educação e educação para os direitos humanos,2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S1806-64452005000100006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,94593c039e7ebe1aa82fbcd508e925a15cd68ddc41973f21834120eb0976af87,data/processed/sample_xmls/S1806-64452005000100006.xml,,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais",2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,International Relations,FALSE,Explain,,,,no_survey_data,,,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S1806-64452006000100005,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,22e8ef26bfba7f1423288e09d46d015aa4ee68c35f23eab2bf22feaa64c6e25b,data/processed/sample_xmls/S1806-64452006000100005.xml,,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,2006,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S1981-38212007000100070,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,5e5cef8b47019200dd8e5950ea01f037e3a39382ebd3e0bca4e3c31d109d3e21,data/processed/sample_xmls/S1981-38212007000100070.xml,,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,2007,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""religion"",""variable_description"":""Voter religion.""},{""variable_name"":""party sentiments"",""variable_description"":""Voter party sentiments.""},{""variable_name"":""left-right placement"",""variable_description"":""Voter ideological position.""},{""variable_name"":""government evaluations"",""variable_description"":""Evaluation of incumbent government performance.""},{""variable_name"":""candidate attributes"",""variable_description"":""Reliability and competence assessments.""}]","[{""variable_name"":""voting decision"",""variable_description"":""Vote choice in the 2002 presidential election.""}]","[{""iv_var_name"":""party sentiments"",""dv_var_name"":""voting decision"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""candidate attributes"",""dv_var_name"":""voting decision"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S1981-38212007000200010,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,baecbc75663b8d014f376a8e1dfd1dc5ecceb3d0eca36fbbfd2c08b2f0556f1a,data/processed/sample_xmls/S1981-38212007000200010.xml,,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,2007,Brazilian Political Science Review,Missing/Corrupt,International Relations,FALSE,Explain,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S1981-38212008000100127,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,ca149f0a7e44f4ae03231552d3050582706aa1fee24966bcded8f886b0a1bff8,data/processed/sample_xmls/S1981-38212008000100127.xml,,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,2008,Brazilian Political Science Review,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S1981-38212009000100011,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6fcaa67f12de93404b82bd96b2fb0456d11d95289cada6405c2215f8b9fdd4c5,data/processed/sample_xmls/S1981-38212009000100011.xml,,Social Scientists and Public Administration in the Lula da Silva Government,2009,Brazilian Political Science Review,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,procure_original_data,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S1981-38212010000100131,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,acf99004b9ca1bf50cb2744664a12a74c4912547fa19a4d4cb7f31281b852e0e,data/processed/sample_xmls/S1981-38212010000100131.xml,,Private Security and the State in Latin America: the Case of Mexico City,2010,Brazilian Political Science Review,Missing/Corrupt,Comparative Politics,FALSE,Describe,single_country,single_region,Mexico,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
