pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n,fidelity_issue_n,high_severity_n,medium_severity_n,low_severity_n,fidelity_agents_with_issue,fidelity_statuses,disagreement_flag,priority_score,adjudication_reason
S0104-44782015000200109,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",2015,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,7d2406f6321aa341dfbde9538dc062f6d1a12c0dbf8e0c031274979068ce95e9,other_research_design,FALSE,no_majority,adjudicate,,spatial econometric observational model,<NULL>,spatial econometric regression,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,5d9a85cfdce7d51c35f66e8877190bb4f6bcbcf013e00833bd64e4c0576866bf,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE.","O artigo usa comparação focada e estruturada de três cidades criativas em paradiplomacia. A evidência é qualitativa comparativa, sem análise estatística própria.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,5d9a85cfdce7d51c35f66e8877190bb4f6bcbcf013e00833bd64e4c0576866bf,countries_of_focus,FALSE,no_majority,adjudicate,,Brazil; creative-city networks,Brazil; Canada; Spain,Spain; Canada; Brazil,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,5d9a85cfdce7d51c35f66e8877190bb4f6bcbcf013e00833bd64e4c0576866bf,seeks_determinants,FALSE,no_majority,adjudicate,,FALSE,TRUE,<NULL>,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782018000200031,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",2018,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,254af59f75c3526c48aa1ec39f50cdbc393a2540d6282abab7e38293fc342b58,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O artigo é uma discussão metodológica sobre testes de confiabilidade em análise de conteúdo. Embora trate de mensuração quantitativa, não apresenta análise própria substantiva de dados observacionais ou experimentais.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782019000200209,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),2019,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,1d56ff027fa9b4e3d8058436e60feeafe79bd52309b1f659c4eae279b23a5962,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO)"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO)"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo analisa sociabilidade católica e prática política na juventude do PRO em chave qualitativa. Não há evidência de análise quantitativa própria com amostra, variáveis estimadas ou significância.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782020000100202,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,2020,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,3b37591bad76e1607336b6d002f243cafc35c8f4bcd400aff728296c74db0785,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa"" combina evidência quantitativa com documentos, entrevistas, análise de conteúdo ou estudo de caso. Mantive nulos os campos de identificação causal, placebo e relações IV-DV quando o texto não sustentava uma leitura causal precisa.","O artigo ""Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE.","O artigo usa análise comparada qualitativa com dados binários para explicar sobrevivência eleitoral presidencial na América Latina. É empírico e sistemático, mas sem regressão ou significância estatística.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782020000100202,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,2020,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,3b37591bad76e1607336b6d002f243cafc35c8f4bcd400aff728296c74db0785,independent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Legislative control, civil-society control and ideology"",""variable_description"":""Conditions hypothesized to support incumbent survival after the 2008 crisis.""}]","[{""variable_name"":""legislative_control"",""variable_description"":""Controle do Legislativo pelo presidente""},{""variable_name"":""civil_society_control"",""variable_description"":""Controle/coaptação da sociedade civil""},{""variable_name"":""economic_performance"",""variable_description"":""Condições econômicas após a crise de 2008""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-44782020000400209,Programas de governo e promessas de campanha,2020,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,6bfdd4b87eb0a6de5404dbb90d3e2ff74f825b35694d9859185a9088b6df5819,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Programas de governo e promessas de campanha"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Programas de governo e promessas de campanha"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo codifica 2.315 quasi-sentences de programas de governo, aplica codificação por pares e Alpha de Krippendorff. É uma análise quantitativa de conteúdo, descritiva e reprodutível, sem inferência causal.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782020000400209,Programas de governo e promessas de campanha,2020,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,6bfdd4b87eb0a6de5404dbb90d3e2ff74f825b35694d9859185a9088b6df5819,clearly_defined_explanatory_variable,FALSE,no_majority,adjudicate,,FALSE,<NULL>,TRUE,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782023000100400,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,2023,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,288bc637b7dd00149d4c462d86b08e7039392799169c56499e8551c79f15bf47,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo é uma revisão de escopo sobre reformas eleitorais. Há método de revisão, mas não uma análise própria de dados observacionais ou experimentais para testar relações entre variáveis.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Polarização e ideologia: explorando a natureza contextual do compromisso democrático"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Polarização e ideologia: explorando a natureza contextual do compromisso democrático"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo combina World Values Survey e dados nacionais para estimar modelos logísticos multiníveis sobre compromisso democrático. A análise é quantitativa e inferencial, mas observacional e sem estimando causal explícito como ATE.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""democratic commitment"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Democratic commitment"",""variable_description"":""Rejection of strong-leader and military-rule alternatives.""}]","[{""variable_name"":""democratic_commitment"",""variable_description"":""Compromisso democrático construído a partir da rejeição a líder forte e regime militar""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Como os empresários pensam a política e a democracia: Brasil, anos 1990"" conduz análise empírica qualitativa ou histórico-documental, não uma análise quantitativa de dados observacionais ou experimentais. Os campos estatísticos e de desenho causal foram preenchidos apenas quando o método estava claramente declarado no texto.","O artigo ""Como os empresários pensam a política e a democracia: Brasil, anos 1990"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.",O artigo interpreta pensamento político e democrático de empresários brasileiros nos anos 1990. O body não apresenta survey ou base quantitativa própria com método explícito de análise estatística.,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Debates políticos na internet: a perspectiva da conversação civil"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Debates políticos na internet: a perspectiva da conversação civil"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,subfield,FALSE,no_majority,adjudicate,,Political Theory and Philosophy,Brazilian Politics,Other,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo usa dados em painel de duas cidades nas eleições de 2002 para testar se participação no Orçamento Participativo aumenta informação política. Há amostras probabilísticas, grupo de controle e testes estatísticos, mas não há desenho experimental.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,independent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Participatory-budgeting and civic-organization participation"",""variable_description"":""Participation in OP assemblies and other organizations during the 2002 election.""}]","[{""variable_name"":""participatory_budgeting_participation"",""variable_description"":""Participação em assembleias do Orçamento Participativo""},{""variable_name"":""sociodemographic_controls"",""variable_description"":""Renda, raça, escolaridade e outros controles""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006)"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006)"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo compara duas amostras de opinião em 2002 e 2006 para avaliar capital social e atitudes democráticas. A análise é quantitativa descritiva, sem modelo estatístico de determinantes claro no body.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,dependent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Social capital and democratic attitudes"",""variable_description"":""Formal and informal dimensions of social capital and democratic support.""}]","[{""variable_name"":""social_capital_and_democratic_attitudes"",""variable_description"":""Indicadores de capital social, eficácia, confiança e atitudes políticas""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,independent_variables,FALSE,no_majority,adjudicate,,<NULL>,"[{""variable_name"":""Electoral habituation between 2002 and 2006"",""variable_description"":""Repeated electoral experience across two presidential elections.""}]","[{""variable_name"":""survey_year"",""variable_description"":""Pesquisas de 2002 e 2006""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,strong_non_causal_causal_qualification,FALSE,no_majority,adjudicate,,FALSE,TRUE,<NULL>,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762011000200010,,2011,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,701b1760fde8c6d8f8a927d2c39eba352f8a0462872e02cec3cfcb5bcf3e16d8,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""S0104-62762011000200010"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""S0104-62762011000200010"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto.","O texto é um encarte descritivo de tendências do ESEB/CSES 2010. Usa survey público e apresenta resultados quantitativos, mas não estima modelos nem testa determinantes.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762012000200003,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,2012,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,e81072d4187a9496eee311d76b17e21700508407d7279f06aeb03c6adebdfb89,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais"" combina evidência quantitativa com documentos, entrevistas, análise de conteúdo ou estudo de caso. Mantive nulos os campos de identificação causal, placebo e relações IV-DV quando o texto não sustentava uma leitura causal precisa.","O artigo ""Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto.","O artigo entrevista 35 vereadores e aplica testes Q de Yule a dados categóricos. A evidência é mista, com entrevistas e estatística simples, sem desenho causal.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762014000300377,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,2014,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,44fe73642c0a75d57e91cf8a1249663635d62e6f70cac0ea37639c53581d30da,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto.","O artigo propõe rotina metodológica e aplica análise de correspondências a 1.831 textos jornalísticos. É análise quantitativa de conteúdo, sem regressão causal ou significância estatística.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762014000300523,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,2014,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,b77d579656b4d0685346ceeaee95dfd747446fbd3066d70a17b64a38f39a95c7,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Encarte de dados: Opinião sobre questões de segurança pública e comportamento social"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Encarte de dados: Opinião sobre questões de segurança pública e comportamento social"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto.","O encarte apresenta séries descritivas de opinião pública com bases de survey públicas/arquivadas. Não há método de estimação, variáveis causais ou testes de significância.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762015000100132,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,f936016854727526d1dac146fb72c66642722e82327df6d896aa81408526d328,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo estima regressão ordinal com dados SIPS Defesa Nacional para analisar fatores associados à confiança nas Forças Armadas. É quantitativo inferencial, sem desenho causal de identificação.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762015000100132,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,f936016854727526d1dac146fb72c66642722e82327df6d896aa81408526d328,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""socioeconomic attributes and attitudes measured in SIPS"",""variable_description"":""Explanatory variable identified from the article body.""}]","[{""variable_name"":""Perceptions and demographics"",""variable_description"":""Survey measures of perceptions about defense, threats, military role and respondent characteristics.""}]","[{""variable_name"":""socioeconomic_and_attitudinal_items"",""variable_description"":""Sexo, idade, escolaridade, renda, região, patriotismo e respostas do SIPS Defesa Nacional""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762016000200318,Medindo o acesso à Justiça Cível no Brasil,2016,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,27d7b9456470a508190a140e5a73253897777bf7ce274c74e74174238ccac6bc,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Medindo o acesso à Justiça Cível no Brasil"" combina evidência quantitativa com documentos, entrevistas, análise de conteúdo ou estudo de caso. Mantive nulos os campos de identificação causal, placebo e relações IV-DV quando o texto não sustentava uma leitura causal precisa.","O artigo ""Medindo o acesso à Justiça Cível no Brasil"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O artigo revisa metodologias de mensuração de acesso à Justiça Cível e propõe desenho de survey/eventos judicializáveis para o Brasil. Apesar de discutir PNAD e surveys, a contribuição central é metodológica, não uma análise quantitativa própria de resultados.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762018000100209,Violência e satisfação com a democracia no Brasil,2018,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,bf4101f5f850fa23ed8197e2651b11fb5df6d4a8157cee7b089ff7b035cc5ac5,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Violência e satisfação com a democracia no Brasil"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Violência e satisfação com a democracia no Brasil"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo usa Barômetro das Américas e modelos paramétricos, não paramétricos, equações simultâneas e mediação para analisar violência e satisfação democrática. É quantitativo e causal na linguagem, mas observacional sem identificação experimental.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
S0104-62762018000100209,Violência e satisfação com a democracia no Brasil,2018,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,bf4101f5f850fa23ed8197e2651b11fb5df6d4a8157cee7b089ff7b035cc5ac5,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""satisfaction with democracy"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Satisfaction with democracy"",""variable_description"":""Survey response on satisfaction with the functioning of democracy in Brazil.""}]","[{""variable_name"":""satisfaction_with_democracy"",""variable_description"":""Satisfação com a democracia no Brasil""}]",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,2,desacordo_entre_agentes
S0104-62762018000300486,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,2018,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,1b1eab9a70f2fdb3ecebc1e38427dee0c8464eb630039ab0e9a9ad83dafaae62,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil"" combina evidência quantitativa com documentos, entrevistas, análise de conteúdo ou estudo de caso. Mantive nulos os campos de identificação causal, placebo e relações IV-DV quando o texto não sustentava uma leitura causal precisa.","O artigo ""Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O artigo analisa representação conservadora, bancadas evangélica e da bala e literatura/surveys secundários. O body não sustenta uma análise quantitativa própria com amostra, variáveis estimadas ou significância.",TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,,TRUE,2,desacordo_entre_agentes
