pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,countries_of_focus,FALSE,unanimity,accept_provisionally,Brazil,Brazil,Brazil,Brazil,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,effort_to_explore_mechanisms,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,error_in_raw_text,FALSE,unanimity,accept_provisionally,No Error,No Error,No Error,No Error,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,evidence_type,TRUE,unanimity,accept_provisionally,qualitative,qualitative,qualitative,qualitative,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,Describe,Describe,Describe,Describe,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,method_status,TRUE,critical_disagreement,adjudicate,,explicit,essayistic,essayistic,TRUE,TRUE,TRUE,3,2,2
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,references_power_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,seeks_determinants,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,single_country_study,FALSE,unanimity,accept_provisionally,single_country,single_country,single_country,single_country,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,subfield,FALSE,unanimity,accept_provisionally,Brazilian Politics,Brazilian Politics,Brazilian Politics,Brazilian Politics,TRUE,TRUE,TRUE,3,1,3
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,uses_original_dataset,FALSE,no_majority,adjudicate,,structure_systematize,not_original,<NULL>,TRUE,TRUE,TRUE,3,3,1
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Debates políticos na internet: a perspectiva da conversação civil"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""Debates políticos na internet: a perspectiva da conversação civil"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,countries_of_focus,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,effort_to_explore_mechanisms,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,error_in_raw_text,FALSE,unanimity,accept_provisionally,No Error,No Error,No Error,No Error,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,evidence_type,TRUE,unanimity,accept_provisionally,theoretical-normative,theoretical-normative,theoretical-normative,theoretical-normative,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,method_status,TRUE,unanimity,accept_provisionally,essayistic,essayistic,essayistic,essayistic,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,references_power_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,seeks_determinants,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,single_country_study,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,subfield,FALSE,no_majority,adjudicate,,Political Theory and Philosophy,Brazilian Politics,Other,TRUE,TRUE,TRUE,3,3,1
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,uses_original_dataset,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo usa dados em painel de duas cidades nas eleições de 2002 para testar se participação no Orçamento Participativo aumenta informação política. Há amostras probabilísticas, grupo de controle e testes estatísticos, mas não há desenho experimental.",TRUE,TRUE,TRUE,3,3,1
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
